Stimulus,Variant,Node0,Node1,Label
both,peephole_LSTM,-3.408626318,3.765935898,1
both,peephole_LSTM,-3.381816149,3.63920927,1
both,peephole_LSTM,-3.637716055,3.850717545,1
both,peephole_LSTM,3.177844286,-3.252080917,0
both,peephole_LSTM,-3.59214139,3.813489199,1
both,peephole_LSTM,1.120467663,-0.438560188,0
both,peephole_LSTM,3.48055625,-3.342970848,0
both,peephole_LSTM,2.507823467,-2.821269989,0
both,peephole_LSTM,-3.00165534,3.120925903,1
both,peephole_LSTM,3.232769966,-4.069687843,0
both,peephole_LSTM,-2.935614824,3.038015842,1
both,peephole_LSTM,-2.892894506,3.046097994,1
both,peephole_LSTM,3.223376274,-4.070508003,0
both,peephole_LSTM,-2.794872046,2.892067432,1
both,peephole_LSTM,3.248600006,-4.093285561,0
both,peephole_LSTM,0.405496955,-0.835419178,0
both,peephole_LSTM,-0.284882397,-0.289839149,0
both,peephole_LSTM,2.738265991,-3.689378262,0
both,peephole_LSTM,-2.196145058,3.071162701,1
both,peephole_LSTM,-2.109873772,2.971610069,1
both,peephole_LSTM,-2.134916067,3.004848003,1
both,peephole_LSTM,2.852419376,-3.859973431,0
both,peephole_LSTM,2.681507111,-3.587974548,0
both,peephole_LSTM,-2.182711363,3.022754192,1
both,peephole_LSTM,-3.571334362,2.26649189,1
both,peephole_LSTM,-3.415136337,2.094988346,1
both,peephole_LSTM,-3.660886765,2.360730648,1
both,peephole_LSTM,2.899632931,-3.233423948,0
both,peephole_LSTM,-3.707836628,2.440684795,1
both,peephole_LSTM,2.982139111,-3.266518593,0
both,peephole_LSTM,2.987415314,-3.270624638,0
both,peephole_LSTM,2.879741669,-3.222245932,0
both,peephole_LSTM,4.546801567,-1.464403629,0
both,peephole_LSTM,4.331759453,-1.301832914,0
both,peephole_LSTM,-2.515965939,3.934788466,1
both,peephole_LSTM,4.55588007,-1.466628313,0
both,peephole_LSTM,-2.545872211,3.94984293,1
both,peephole_LSTM,-2.514662266,3.95178175,1
both,peephole_LSTM,4.391746044,-1.347757578,0
both,peephole_LSTM,-2.450235844,3.801900387,1
both,peephole_LSTM,-3.553331852,2.415833235,1
both,peephole_LSTM,-3.778390169,2.54027915,1
both,peephole_LSTM,2.832690001,-3.627286196,0
both,peephole_LSTM,2.795972109,-3.590889692,0
both,peephole_LSTM,3.691087961,-2.947460413,0
both,peephole_LSTM,-3.292911768,3.275320053,1
both,peephole_LSTM,3.587202787,-2.882496119,0
both,peephole_LSTM,-3.302393198,3.30883193,1
both,peephole_LSTM,3.842346907,-3.051715136,0
both,peephole_LSTM,-3.344134569,3.28298974,1
both,peephole_LSTM,-3.296796083,3.238316298,1
both,peephole_LSTM,2.947183371,-2.540154219,0
both,peephole_LSTM,-4.198385715,3.164578915,1
both,peephole_LSTM,2.954465866,-3.716586113,0
both,peephole_LSTM,-1.753562927,0.742141724,0
both,peephole_LSTM,2.944839478,-3.925779104,0
both,peephole_LSTM,2.951380253,-3.854321957,0
both,peephole_LSTM,-4.256888866,3.199215412,1
both,peephole_LSTM,-4.386409283,3.193258286,1
both,peephole_LSTM,-4.366523266,3.170397282,1
both,peephole_LSTM,-2.650684118,3.922605991,1
both,peephole_LSTM,-2.588994026,3.788658619,1
both,peephole_LSTM,3.212559462,-4.433894157,0
both,peephole_LSTM,-2.167852163,3.493835449,1
both,peephole_LSTM,3.177427053,-4.384486198,0
both,peephole_LSTM,-2.499340296,3.677703381,1
both,peephole_LSTM,3.173802614,-4.380806923,0
both,peephole_LSTM,3.066831827,-4.238629341,0
both,peephole_LSTM,-3.11211133,3.891970158,1
both,peephole_LSTM,-3.188258171,3.93423748,1
both,peephole_LSTM,4.591877937,-2.374024868,0
both,peephole_LSTM,-3.149312735,3.889136314,1
both,peephole_LSTM,4.551099777,-2.390330791,0
both,peephole_LSTM,-3.095549345,3.879369736,1
both,peephole_LSTM,2.827952862,-1.15957284,0
both,peephole_LSTM,4.679390907,-2.447612047,0
both,peephole_LSTM,2.257302284,-3.969871044,0
both,peephole_LSTM,-4.170455456,2.39591217,1
both,peephole_LSTM,2.436141491,-4.162018299,0
both,peephole_LSTM,-4.296273232,2.483471632,1
both,peephole_LSTM,-3.95475626,2.277242184,1
both,peephole_LSTM,2.162271976,-3.85699296,0
both,peephole_LSTM,2.611543655,-4.33015871,0
both,peephole_LSTM,-4.115933418,2.334950924,1
both,peephole_LSTM,2.805233479,-4.095489502,0
both,peephole_LSTM,-3.843182325,2.473514795,1
both,peephole_LSTM,-3.680074215,2.320349932,1
both,peephole_LSTM,-3.621990919,2.285984755,1
both,peephole_LSTM,2.867317677,-4.060074329,0
both,peephole_LSTM,2.7346313,-3.614906073,0
both,peephole_LSTM,2.767802,-3.566097021,0
both,peephole_LSTM,-3.72155118,2.370546103,1
both,peephole_LSTM,3.138343811,-3.317483902,0
both,peephole_LSTM,-3.749414921,1.539283633,1
both,peephole_LSTM,-4.986611366,2.464145899,1
both,peephole_LSTM,-5.01580143,2.459647655,1
both,peephole_LSTM,3.055146694,-3.277451992,0
both,peephole_LSTM,3.296873569,-3.353272438,0
both,peephole_LSTM,-4.522001743,2.037367821,1
both,peephole_LSTM,3.261448383,-3.342293262,0
both,peephole_LSTM,3.098300695,-3.18420577,0
both,peephole_LSTM,3.378895044,-3.402567387,0
both,peephole_LSTM,-3.766324282,3.305542469,1
both,peephole_LSTM,-3.808786154,3.27492857,1
both,peephole_LSTM,-3.760131121,3.180211544,1
both,peephole_LSTM,0.859619737,-1.546773434,0
both,peephole_LSTM,3.003591776,-3.112342834,0
both,peephole_LSTM,-3.761551619,3.093695164,1
both,peephole_LSTM,-3.415137053,2.654197454,1
both,peephole_LSTM,3.510449171,-2.368671656,0
both,peephole_LSTM,-3.444710016,2.650450706,1
both,peephole_LSTM,-3.355048895,2.626907825,1
both,peephole_LSTM,-3.368548632,2.635809183,1
both,peephole_LSTM,3.28874898,-2.268634558,0
both,peephole_LSTM,3.423499584,-2.330310345,0
both,peephole_LSTM,3.502292633,-2.329502583,0
both,peephole_LSTM,4.024106979,-2.628929138,0
both,peephole_LSTM,-1.403060436,5.63073349,1
both,peephole_LSTM,-1.411423922,5.538386345,1
both,peephole_LSTM,3.859039545,-2.065944672,0
both,peephole_LSTM,3.921122313,-2.209392071,0
both,peephole_LSTM,-1.6132164,5.78745842,1
both,peephole_LSTM,-1.441706896,5.516543388,1
both,peephole_LSTM,4.045705795,-2.602297783,0
both,peephole_LSTM,-3.980316162,2.110449314,1
both,peephole_LSTM,2.644981861,-2.814250469,0
both,peephole_LSTM,-0.87327981,-0.731941044,0
both,peephole_LSTM,3.516501904,-3.413255453,0
both,peephole_LSTM,-4.223348141,2.326031923,1
both,peephole_LSTM,-4.076246262,2.226786137,1
both,peephole_LSTM,3.565156937,-3.427409887,0
both,peephole_LSTM,-4.180982113,2.305779219,1
both,peephole_LSTM,-2.9068501,3.04534626,1
both,peephole_LSTM,4.775815487,-1.285138607,0
both,peephole_LSTM,4.442050457,-1.18646121,0
both,peephole_LSTM,-3.287120581,3.194996595,1
both,peephole_LSTM,-3.247761965,3.24162364,1
both,peephole_LSTM,4.920953751,-1.383488655,0
both,peephole_LSTM,-2.440870047,2.410353184,1
both,peephole_LSTM,-2.434232473,2.375633717,1
both,peephole_LSTM,-2.074905157,1.673225999,1
both,peephole_LSTM,2.083714247,-3.848039627,0
both,peephole_LSTM,2.151649475,-3.983393192,0
both,peephole_LSTM,2.171606302,-4.028019905,0
both,peephole_LSTM,-2.434412479,4.016871929,1
both,peephole_LSTM,4.209995747,-2.43390584,0
both,peephole_LSTM,4.193644047,-2.267872334,0
both,peephole_LSTM,4.197892666,-2.477885723,0
both,peephole_LSTM,-2.566775322,4.255836964,1
both,peephole_LSTM,4.205756664,-2.332457542,0
both,peephole_LSTM,-2.687745571,4.31129694,1
both,peephole_LSTM,-2.389955044,3.994117737,1
both,peephole_LSTM,-2.450684786,3.158962727,1
both,peephole_LSTM,2.532313585,-3.55649519,0
both,peephole_LSTM,2.615075827,-3.713671684,0
both,peephole_LSTM,-2.69080162,3.268348217,1
both,peephole_LSTM,-2.786120176,3.413461208,1
both,peephole_LSTM,-2.77521944,3.427812099,1
both,peephole_LSTM,2.443509817,-3.407810688,0
both,peephole_LSTM,2.499305487,-3.506520748,0
both,peephole_LSTM,-2.439136982,3.23456955,1
both,peephole_LSTM,4.228356838,-2.207371712,0
both,peephole_LSTM,-2.763023376,3.603497982,1
both,peephole_LSTM,3.303240299,-1.939724326,0
both,peephole_LSTM,-2.372102022,3.03868103,1
both,peephole_LSTM,-2.722061634,3.55615139,1
both,peephole_LSTM,3.824746132,-2.168861389,0
both,peephole_LSTM,3.583687782,-2.065352917,0
both,peephole_LSTM,-2.833444357,2.968824863,1
both,peephole_LSTM,1.304667592,-3.090321541,0
both,peephole_LSTM,1.955863476,-4.33338356,0
both,peephole_LSTM,-2.793916464,2.90816927,1
both,peephole_LSTM,-2.783657312,2.909172535,1
both,peephole_LSTM,-2.820161819,2.943986416,1
both,peephole_LSTM,1.963130236,-4.266802788,0
both,peephole_LSTM,0.377847016,-1.42842555,0
both,peephole_LSTM,1.324771285,-4.558226109,0
both,peephole_LSTM,-3.970285654,2.745832443,1
both,peephole_LSTM,-0.333686233,-1.940690517,0
both,peephole_LSTM,-4.042678833,2.82201457,1
both,peephole_LSTM,-3.951026917,2.712833881,1
both,peephole_LSTM,1.305620909,-4.531675339,0
both,peephole_LSTM,1.505922914,-4.833945751,0
both,peephole_LSTM,-4.000098228,2.797604322,1
both,peephole_LSTM,2.976483107,-3.616253614,0
both,peephole_LSTM,2.70821476,-3.299488306,0
both,peephole_LSTM,-2.719297171,3.778512239,1
both,peephole_LSTM,-2.571356535,3.601402521,1
both,peephole_LSTM,-2.442690134,3.43615675,1
both,peephole_LSTM,2.952305555,-3.575819731,0
both,peephole_LSTM,-2.443572521,3.40253377,1
both,peephole_LSTM,2.721950293,-3.311499596,0
both,peephole_LSTM,3.237526894,-3.539762974,0
both,peephole_LSTM,-3.600069523,2.539926529,1
both,peephole_LSTM,3.073209763,-3.557697773,0
both,peephole_LSTM,-3.507853985,2.462863445,1
both,peephole_LSTM,-3.616340637,2.585550785,1
both,peephole_LSTM,-3.538929462,2.462750435,1
both,peephole_LSTM,3.142856121,-3.562594414,0
both,peephole_LSTM,3.126487255,-3.563140392,0
both,peephole_LSTM,-1.38795507,2.792135954,1
both,peephole_LSTM,-1.721647859,3.013391733,1
both,peephole_LSTM,2.372493982,-0.854287267,0
both,peephole_LSTM,-2.122903347,3.345002413,1
both,peephole_LSTM,-2.065112114,3.361145735,1
both,peephole_LSTM,3.793026924,-2.670447588,0
both,peephole_LSTM,3.732382298,-2.672759533,0
both,peephole_LSTM,1.250358582,0.186436623,0
both,peephole_LSTM,-3.642800331,1.961733341,1
both,peephole_LSTM,2.61550355,-3.528177738,0
both,peephole_LSTM,-3.654357433,1.985498905,1
both,peephole_LSTM,-3.677700043,2.041192055,1
both,peephole_LSTM,2.555375099,-3.42267704,0
both,peephole_LSTM,2.559972763,-3.450145245,0
both,peephole_LSTM,-3.542218208,1.887797356,1
both,peephole_LSTM,2.63718462,-3.577124119,0
both,peephole_LSTM,-2.510118723,4.090420723,1
both,peephole_LSTM,-2.604007244,4.200094223,1
both,peephole_LSTM,3.640860081,-3.475974083,0
both,peephole_LSTM,3.699902296,-3.524146557,0
both,peephole_LSTM,3.414906502,-3.271905661,0
both,peephole_LSTM,3.428732157,-3.28027153,0
both,peephole_LSTM,-2.481357098,4.034049988,1
both,peephole_LSTM,-2.531010866,4.115104675,1
both,peephole_LSTM,2.408801794,-4.368282318,0
both,peephole_LSTM,2.420663834,-4.356086731,0
both,peephole_LSTM,2.41352582,-4.286355019,0
both,peephole_LSTM,-3.499762535,2.674802065,1
both,peephole_LSTM,-3.522910595,2.706903696,1
both,peephole_LSTM,2.419798136,-4.317964554,0
both,peephole_LSTM,-3.554592371,2.709722757,1
both,peephole_LSTM,-3.558921814,2.810845852,1
both,peephole_LSTM,5.053100109,-1.478036046,0
both,peephole_LSTM,-1.848857999,3.172863007,1
both,peephole_LSTM,5.657105446,-1.663256288,0
both,peephole_LSTM,-1.610163808,3.03232336,1
both,peephole_LSTM,5.530693054,-1.65420115,0
both,peephole_LSTM,-1.030382037,2.737648487,1
both,peephole_LSTM,-4.877520084,2.23540616,1
both,peephole_LSTM,2.699350834,-1.985911608,0
both,peephole_LSTM,0.60178721,-0.271674275,0
both,peephole_LSTM,-4.727895737,1.476913214,1
both,peephole_LSTM,3.305634975,-2.271400452,0
both,peephole_LSTM,-4.170835495,1.735133648,1
both,peephole_LSTM,3.773347855,-2.163225174,0
both,peephole_LSTM,3.787348986,-2.177331448,0
both,peephole_LSTM,-1.969337463,4.275911331,1
both,peephole_LSTM,-1.959174871,4.25939846,1
both,peephole_LSTM,3.846909523,-2.252551556,0
both,peephole_LSTM,3.84278965,-2.205293655,0
both,peephole_LSTM,-2.008299351,4.312220097,1
both,peephole_LSTM,-1.996929169,4.299338818,1
both,peephole_LSTM,-3.054420233,4.175256252,1
both,peephole_LSTM,-2.982641935,3.954918385,1
both,peephole_LSTM,-2.999349594,4.101989269,1
both,peephole_LSTM,-3.072088003,4.165590763,1
both,peephole_LSTM,3.768822432,-1.813161731,0
both,peephole_LSTM,5.429998398,-2.169445992,0
both,peephole_LSTM,5.34256649,-2.156797886,0
both,peephole_LSTM,5.304120064,-2.15505743,0
both,peephole_LSTM,-3.792652607,1.739090919,1
both,peephole_LSTM,2.639220715,-3.97232008,0
both,peephole_LSTM,-3.992201328,2.169384956,1
both,peephole_LSTM,2.759195805,-4.040809631,0
both,peephole_LSTM,-3.062429905,1.383569241,1
both,peephole_LSTM,3.384195805,-4.306838036,0
both,peephole_LSTM,1.635006547,-4.547923088,0
both,peephole_LSTM,1.720235944,-4.638320923,0
both,peephole_LSTM,-5.360165119,1.491153479,1
both,peephole_LSTM,1.451283574,-4.32589674,0
both,peephole_LSTM,-5.23956728,1.462687492,1
both,peephole_LSTM,-5.369056225,1.521621704,1
both,peephole_LSTM,3.385190725,-1.968437195,0
both,peephole_LSTM,-2.135772944,3.117917061,1
both,peephole_LSTM,1.655505538,-0.144634664,0
both,peephole_LSTM,-1.830005884,2.856705904,1
both,peephole_LSTM,3.725351572,-3.08480072,0
both,peephole_LSTM,-3.586571455,1.841906309,1
both,peephole_LSTM,-3.59952879,1.850298643,1
both,peephole_LSTM,0.036374912,-1.282010674,0
both,peephole_LSTM,3.835375071,-3.136113644,0
both,peephole_LSTM,-3.311527491,1.567021132,1
both,peephole_LSTM,3.694722891,-3.069658279,0
both,peephole_LSTM,-3.034437895,1.244595528,1
both,peephole_LSTM,-2.678318024,1.482161283,1
both,peephole_LSTM,-2.139046192,0.868709266,1
both,peephole_LSTM,0.887985349,-3.583359957,0
both,peephole_LSTM,1.855906129,-4.759342194,0
both,peephole_LSTM,2.109793663,-5.123406887,0
both,peephole_LSTM,2.064086914,-5.154501915,0
both,peephole_LSTM,-2.959552765,1.738155365,1
both,peephole_LSTM,-0.807305694,-1.296947002,1
both,peephole_LSTM,1.110853553,-5.024729729,0
both,peephole_LSTM,-3.29481411,2.79367733,1
both,peephole_LSTM,1.237133622,-5.363809109,0
both,peephole_LSTM,1.124497771,-5.053239822,0
both,peephole_LSTM,-3.359210014,2.826287508,1
both,peephole_LSTM,-3.712634087,3.207070351,1
both,peephole_LSTM,1.271921515,-5.291183472,0
both,peephole_LSTM,-3.784960747,3.188605785,1
both,peephole_LSTM,-2.788695812,3.584554911,1
both,peephole_LSTM,3.385859251,-3.18524456,0
both,peephole_LSTM,2.987967014,-3.235483885,0
both,peephole_LSTM,-2.704604864,3.161012411,1
both,peephole_LSTM,-2.715424061,3.242286444,1
both,peephole_LSTM,-2.670897722,3.20204854,1
both,peephole_LSTM,-2.73816514,3.298933268,1
both,peephole_LSTM,3.49448967,-3.24667573,0
both,peephole_LSTM,0.979128301,-1.408267379,0
both,peephole_LSTM,2.849179745,-3.198754311,0
both,peephole_LSTM,4.27442503,-0.399232984,0
both,peephole_LSTM,-0.622808158,2.576791763,1
both,peephole_LSTM,-1.593393803,3.477321625,1
both,peephole_LSTM,4.643447399,-0.663854361,0
both,peephole_LSTM,-1.443611622,3.309893847,1
both,peephole_LSTM,-1.697087526,3.637718916,1
both,peephole_LSTM,5.570288181,-1.03036356,0
both,peephole_LSTM,5.689465523,-1.049525499,0
both,peephole_LSTM,3.198010445,-3.037356615,0
both,peephole_LSTM,-3.426585674,4.117933273,1
both,peephole_LSTM,3.31126976,-3.114848852,0
both,peephole_LSTM,-3.391992092,4.069554329,1
both,peephole_LSTM,-1.682442427,1.024914145,1
both,peephole_LSTM,-3.121926785,3.904128075,1
both,peephole_LSTM,2.102559567,-3.79224968,0
both,peephole_LSTM,-2.7613554,1.634691954,0
both,peephole_LSTM,-2.551358461,2.306679249,1
both,peephole_LSTM,-3.175960302,3.942190647,1
both,peephole_LSTM,1.901375055,-3.428362846,0
both,peephole_LSTM,2.151963949,-3.819858074,0
both,peephole_LSTM,-4.693208694,2.49098587,1
both,peephole_LSTM,-4.937263012,2.706204891,1
both,peephole_LSTM,2.09013319,-4.440948486,0
both,peephole_LSTM,-4.65245676,2.438931465,1
both,peephole_LSTM,2.13190794,-4.509109497,0
both,peephole_LSTM,1.848297954,-4.099637985,0
both,peephole_LSTM,-4.680462837,2.485943794,1
both,peephole_LSTM,2.110949516,-4.463804245,0
both,peephole_LSTM,-3.740440845,3.642997026,1
both,peephole_LSTM,2.697870731,-3.718187094,0
both,peephole_LSTM,2.034478903,-2.874258757,0
both,peephole_LSTM,-3.663515091,3.648154974,1
both,peephole_LSTM,-3.696403027,3.668695211,1
both,peephole_LSTM,2.617881536,-3.864569426,0
both,peephole_LSTM,-3.654388905,3.516291857,1
both,peephole_LSTM,2.63942337,-3.492262125,0
both,peephole_LSTM,3.392755747,-2.972619772,0
both,peephole_LSTM,3.866832018,-3.542477846,0
both,peephole_LSTM,-3.237068892,3.529068232,1
both,peephole_LSTM,-3.16995883,3.431419611,1
both,peephole_LSTM,3.91147542,-3.595900297,0
both,peephole_LSTM,3.704093695,-3.352777243,0
both,peephole_LSTM,-3.086373091,3.353339434,1
both,peephole_LSTM,-2.829993486,3.182549715,1
both,peephole_LSTM,2.007443428,-1.191523552,1
both,peephole_LSTM,1.825595737,-1.186565161,1
both,peephole_LSTM,3.644965649,-2.956582308,0
both,peephole_LSTM,-3.212320805,4.039264202,1
both,peephole_LSTM,3.704024315,-3.131329298,0
both,peephole_LSTM,3.282596588,-2.317313194,0
both,peephole_LSTM,-0.024857193,1.171711206,1
both,peephole_LSTM,3.637069225,-2.94019866,0
both,peephole_LSTM,-2.337144375,2.414132595,1
both,peephole_LSTM,2.671930075,-3.028012514,0
both,peephole_LSTM,2.662657499,-3.024852514,0
both,peephole_LSTM,2.694291353,-3.04348278,0
both,peephole_LSTM,-2.447005272,2.501773596,1
both,peephole_LSTM,2.704175949,-3.043747187,0
both,peephole_LSTM,-2.386151552,2.4171381,1
both,peephole_LSTM,-2.321946859,2.353729248,1
both,peephole_LSTM,-4.872971535,2.414127827,1
both,peephole_LSTM,-4.855627537,2.389922619,1
both,peephole_LSTM,1.555116653,-5.177696705,0
both,peephole_LSTM,1.146532536,-4.731639862,0
both,peephole_LSTM,1.611604452,-5.288384914,0
both,peephole_LSTM,-4.886335373,2.438146114,1
both,peephole_LSTM,1.584079266,-5.21364069,0
both,peephole_LSTM,-4.77771759,2.286300182,1
both,peephole_LSTM,4.491568565,-1.665259123,0
both,peephole_LSTM,-2.143292189,3.980237722,1
both,peephole_LSTM,4.734012604,-1.783495665,0
both,peephole_LSTM,-2.06365037,3.808794022,1
both,peephole_LSTM,-2.161342859,3.984769583,1
both,peephole_LSTM,-2.225698233,4.080983639,1
both,peephole_LSTM,4.781009674,-1.807259321,0
both,peephole_LSTM,4.696917534,-1.759290218,0
both,peephole_LSTM,-3.605714798,3.993089437,1
both,peephole_LSTM,2.835930109,-3.449991226,0
both,peephole_LSTM,2.927144289,-3.68397665,0
both,peephole_LSTM,2.920473099,-3.748526096,0
both,peephole_LSTM,2.756953478,-3.064535141,0
both,peephole_LSTM,-3.509917021,3.892249107,1
both,peephole_LSTM,-3.576776028,3.967043877,1
both,peephole_LSTM,-3.561842442,3.952852011,1
both,peephole_LSTM,-2.957841396,3.051759481,1
both,peephole_LSTM,-3.308807373,3.556118488,1
both,peephole_LSTM,1.384644747,-4.657445431,0
both,peephole_LSTM,-3.12458992,3.288013697,1
both,peephole_LSTM,1.050460815,-4.188660145,0
both,peephole_LSTM,1.624096155,-5.002912998,0
both,peephole_LSTM,1.146268368,-4.295341015,0
both,peephole_LSTM,-3.217563629,3.412475109,1
both,peephole_LSTM,-2.042196512,4.374472618,1
both,peephole_LSTM,2.495503187,-3.818346024,0
both,peephole_LSTM,2.516433954,-4.186075687,0
both,peephole_LSTM,-2.048572779,4.141561031,1
both,peephole_LSTM,-2.035723448,4.32925272,1
both,peephole_LSTM,-1.966745615,4.155182362,1
both,peephole_LSTM,2.51593852,-4.174210072,0
both,peephole_LSTM,2.537146568,-4.03302145,0
light,GRU,4.454607964,-7.027663708,0
light,GRU,4.538014889,-7.123242855,0
light,GRU,-2.877412319,3.347151756,1
light,GRU,-2.909232616,3.388793468,1
light,GRU,1.323250532,-2.598323584,0
light,GRU,4.241048336,-6.755592346,0
light,GRU,4.375768662,-6.929279327,0
light,GRU,3.774939299,-6.157371044,0
light,GRU,0.828692734,-1.906217813,0
light,GRU,4.136324883,-6.626411915,0
light,GRU,3.555075407,-5.867641926,0
light,GRU,3.869312048,-6.283450603,0
light,GRU,3.425380468,-5.689293861,0
light,GRU,3.783475161,-6.164435387,0
light,GRU,-2.993739605,3.512652874,1
light,GRU,4.449089527,-7.017624855,0
light,GRU,4.365532875,-6.915745735,0
light,GRU,4.066481113,-6.539596558,0
light,GRU,4.086654663,-6.565212727,0
light,GRU,4.637223244,-7.243220806,0
light,GRU,3.702493906,-6.065208912,0
